brand,franchisee_name,raw_address,city,state,zip,restaurant_phone
KFC,Inman & Mary Sue Hodges Ltd Partnership,1005 Highway 80 East,Pooler,GA,31322,912/764-9991
KFC,"Fqsr, Llc (Dba Kbp Foods)",4022 Powder Springs Rd SW,Powder Springs,GA,30127,913/428-3636
KFC,Inman & Mary Sue Hodges Ltd Partnership,"4585 US Highway 17, Highway 17 @ I-95",Richmond Hill,GA,31324,912/764-9991
KFC,"Savannah Service & Food (Yum), Llc",457 S. Columbia Avenue,Rincon,GA,31326,912/764-9991
KFC,"Jrn, Inc.",5387 Alabama Highway,Ringgold,GA,30736,931/490-4765
KFC,"Fqsr, Llc (Dba Kbp Foods)",6892 Highway 85,Riverdale,GA,30274,913/428-3636
KFC,"Champion Restaurants - Fiesta, Llc",130 Felton Drive,Rockmart,GA,30153,770/578-8749
KFC,"Fqsr, Llc (Dba Kbp Foods)",820 Turner McCall Blvd,Rome,GA,30161,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",676 Holcomb Bridge Rd,Roswell,GA,30076,913/428-3636
KFC,"Lyon Management Co., Inc.",727 South Harris,Sandersville,GA,31082,912/384-8222
KFC,Inman & Mary Sue Hodges Ltd Partnership,11502 Abercorn Extension,Savannah,GA,31419,912/764-9991
KFC,"H & H Food Services, L.L.C.",19 Mersy Way,Savannah,GA,31405,912/764-9991
KFC,Inman & Mary Sue Hodges Ltd Partnership,2610 Skidaway Road,Savannah,GA,31404,912/764-9991
KFC,Inman & Mary Sue Hodges Ltd Partnership,405 W. Gwinnet Street,Savannah,GA,31401,912/764-9991
KFC,"H & H Food Services, L.L.C.",7705 Waters Avenue,Savannah,GA,31406,912/764-9991
KFC,"Fqsr, Llc (Dba Kbp Foods)",2637 Cobb Pkwy. SE,Smyrna,GA,30080,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",2663 W. Main Street,Snellville,GA,30078,913/428-3636
KFC,"H & H Food Services, L.L.C.",898 Buckhead Drive,Statesboro,GA,30458,912/764-9991
KFC,"Fqsr, Llc (Dba Kbp Foods)",102 Highway 138 W,Stockbridge,GA,30281,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",955 Eagles Landing Parkway,Stockbridge,GA,30281,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",5290 Highway 78,Stone Mountain,GA,30087,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",5681 Memorial Dr,Stone Mountain,GA,30083,913/428-3636
KFC,"Whiteford'S, Inc.",302 South Main Street,Swainsboro,GA,30401,864/943-2000
KFC,"Lyon Management Co., Inc.",501 East Franklin Street,Sylvester,GA,31791,912/384-8222
KFC,"Pmtd Restaurants, Llc",1051 Highway 19 North,Thomaston,GA,30286,770/384-1000
KFC,"Lyon Management Co., Inc.",13777 U.S. Highway 19 South,Thomasville,GA,31792,912/384-8222
KFC,"Lyon Management Co., Inc.",804 W. Second Street,Tifton,GA,31794,912/384-8222
KFC,"Pmtd Restaurants, Llc",771 Big A Road,Toccoa,GA,30577,770/384-1000
KFC,"Fqsr, Llc (Dba Kbp Foods)",4295 Lawrenceville Highway,Tucker,GA,30084,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",4725 Jonesboro Road,Union City,GA,30291,913/428-3636
KFC,"Kentucky Fried Chicken Of Valdosta, Inc.",1207 North Ashley Street,Valdosta,GA,31601,229/247-2395
KFC,"Kentucky Fried Chicken Of Valdosta, Inc.",1300 N. Saint Augustine Road,Valdosta,GA,31601,229/247-2395
KFC,"Kentucky Fried Chicken Of Valdosta, Inc.",3026 North Ashley Street,Valdosta,GA,31602,229/247-2395
KFC,"H & H Food Services, L.L.C.",2601 E. First Street,Vidalia,GA,30474,912/764-9991
KFC,"Fqsr, Llc (Dba Kbp Foods)",126 Highway 61,Villa Rica,GA,30180,913/428-3636
KFC,"Jrn, Inc.",409 N. Davis Drive,Warner Robins,GA,31093,931/490-4765
KFC,"Lyon Management Co., Inc.",2405 Plant Avenue,Waycross,GA,31501,912/384-8222
KFC,"H & H Food Services, L.L.C.",600 Hopkins Corner Drive,Waynesboro,GA,30830,912/764-9991
KFC,"Pmtd Restaurants, Llc",180 W. Athens Street,Winder,GA,30680,770/384-1000
KFC,"Fqsr, Llc (Dba Kbp Foods)",302 North Main Street,Wrens,GA,30833,913/428-3636
KFC,Kazi Foods Corp. Of Hawa,98-150 Kaonohi,Aiea,HI,96701,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,91-1001 Kaimalie St.,Ewa Beach,HI,96706,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,111 E. Puainako Road,Hilo,HI,96720,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,1124 McCully Street,Honolulu,HI,96826,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,1704 N. King Street,Honolulu,HI,96819,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,4819 Bougainville Drive,Honolulu,HI,96818,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,144 East Wakea Avenue,Kahului,HI,96732,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,11 Kainehe Street,Kailua,HI,96734,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,75-5586 Palani Road,Kailua Kona,HI,96740,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,45-480 Kaneohe Bay Dr,Kaneohe,HI,96744,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,91-590 Farrington Highway,Kapolei,HI,96706,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,3229 Kuhio Highway,Lihue,HI,96766,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,85-054 Kaupuni,Waianae,HI,96792,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,87-1978 Farrington Highway,Waianae,HI,96792,818/540-5497
KFC,Kazi Foods Corp. Of Hawa,94-801 Lumiaina Street,Waipahu,HI,96797,818/540-5497
KFC,"Central Iowa Kfc, Inc.",2639 Adventureland Dr,Altoona,IA,50009,319/728-3282
KFC,"Central Iowa Kfc, Inc.",918 E 1st Street,Ankeny,IA,50021,319/728-3282
KFC,"Franchise Management Investors Us, Llc",905 W. Seventh Street,Atlantic,IA,50022,506/323-1878
KFC,"Franchise Management Investors Us, Llc",345 North Roosevelt Road,Burlington,IA,52601,506/323-1878
KFC,"Franchise Management Investors Us, Llc",6104 University Avenue,Cedar Falls,IA,50613,506/323-1878
KFC,"Franchise Management Investors Us, Llc",1334 Edgewood Road South West,Cedar Rapids,IA,52404,506/323-1878
KFC,"Franchise Management Investors Us, Llc",3927 Center Point Road,Cedar Rapids,IA,52402,506/323-1878
KFC,"Kels Foods, Inc.",306 East Maple,Centerville,IA,52544,815/235-7515
KFC,"Fqsr, Llc (Dba Kbp Foods)",924 N. 2nd Street,Clinton,IA,52732,913/428-3636
KFC,"Central Iowa Kfc, Inc.",11406 Forest Avenue,Clive,IA,50325,319/728-3282
KFC,"Fqsr, Llc (Dba Kbp Foods)",1751 Madison Avenue,Council Bluffs,IA,51503,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",2810 W. Broadway,Council Bluffs,IA,51501,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1012 West Kimberly,Davenport,IA,52806,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",208 W. Locust Street,Davenport,IA,52803,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",3843 Elmore Ave,Davenport,IA,52807,913/428-3636
KFC,"Central Iowa Kfc, Inc.",4005 Merle Hay Road,Des Moines,IA,50310,319/728-3282
KFC,"Central Iowa Kfc, Inc.",4815 Southwest 9th Street,Des Moines,IA,50315,319/728-3282
KFC,"Central Iowa Kfc, Inc.",902 East Euclid Avenue,Des Moines,IA,50316,319/728-3282
KFC,"Franchise Management Investors Us, Llc",1725 John F. Kennedy Road,Dubuque,IA,52002,506/323-1878
KFC,"Franchise Management Investors Us, Llc",1957 Central Avenue,Dubuque,IA,52001,506/323-1878
KFC,"Franchise Management Investors Us, Llc","3057 First Avenue, S.",Fort Dodge,IA,50501,506/323-1878
KFC,"Franchise Management Investors Us, Llc",1421 Avenue H,Fort Madison,IA,52627,506/323-1878
KFC,"Central Iowa Kfc, Inc.",130 Highway 1 West,Iowa City,IA,52246,319/728-3282
KFC,"Franchise Management Investors Us, Llc",3010 Main Street,Keokuk,IA,52632,506/323-1878
KFC,"Franchise Management Investors Us, Llc",1615 4th Street Southwest,Mason City,IA,50401,506/323-1878
KFC,"Central Iowa Kfc, Inc.",701 Wohlleber Drive,Mount Pleasant,IA,52641,319/728-3282
KFC,"Franchise Management Investors Us, Llc",2515 Park Avenue,Muscatine,IA,52761,506/323-1878
KFC,"Franchise Management Investors Us, Llc","1300 West 18th Street, South",Newton,IA,50208,506/323-1878
KFC,"Sundance, Inc.",107 Ariel Circle,Osceola,IA,50213,248/446-0100
KFC,"Central Iowa Kfc, Inc.",408 A Ave W,Oskaloosa,IA,52577,319/728-3282
KFC,"Central Iowa Kfc, Inc.",1132 N. Quincy Avenue,Ottumwa,IA,52501,319/728-3282
KFC,"Franchise Management Investors Us, Llc",400 Senate Avenue,Red Oak,IA,51566,506/323-1878
KFC,"Argonaut Food Partners, Llc",1500 Hamilton Boulevard,Sioux City,IA,51103,541/273-4639
KFC,"Argonaut Food Partners, Llc",3001 Singing Hills Blvd.,Sioux City,IA,51106,541/273-4639
KFC,"Argonaut Food Partners, Llc",921 South Grand Avenue,Spencer,IA,51301,541/273-4639
KFC,"Franchise Management Investors Us, Llc",3115 Kimball,Waterloo,IA,50702,506/323-1878
KFC,"Argonaut Food Partners, Llc",13375 W. Chinden Blvd.,Boise,ID,83713,541/273-4639
KFC,"Argonaut Food Partners, Llc",3545 South Federal Way,Boise,ID,83705,541/273-4639
KFC,"Argonaut Food Partners, Llc",8440 West Overland Road,Boise,ID,83709,541/273-4639
KFC,"Argonaut Food Partners, Llc",243 Overland Avenue,Burley,ID,83318,541/273-4639
KFC,"Argonaut Food Partners, Llc",5102 E. Cleveland Boulevard,Caldwell,ID,83607,541/273-4639
KFC,"Clc Idaho, Llc",279 West Orchard,Hayden,ID,83835,406/543-6458
KFC,"Argonaut Food Partners, Llc",680 East 17th Street,Idaho Falls,ID,83404,541/273-4639
KFC,"Clc Idaho, Llc",2339 Thain Grade Road,Lewiston,ID,83501,406/543-6458
KFC,"Argonaut Food Partners, Llc",677 S. Main Street,Meridian,ID,83642,541/273-4639
KFC,"Clc Idaho, Llc",1400 South Blaine Street,Moscow,ID,83843,406/543-6458
KFC,"Argonaut Food Partners, Llc",1060 Highway 20,Mountain Home,ID,83647,541/273-4639
KFC,"Argonaut Food Partners, Llc",145 Maine Avenue E.,Nampa,ID,83686,541/273-4639
KFC,"Argonaut Food Partners, Llc",670 Yellowstone Avenue,Pocatello,ID,83201,541/273-4639
KFC,"Clc Idaho, Llc",325 Ross Point Road,Post Falls,ID,83854,406/543-6458
KFC,"Argonaut Food Partners, Llc","1549 Blue Lakes Boulevard, North",Twin Falls,ID,83301,541/273-4639
KFC,"Fqsr, Llc (Dba Kbp Foods)",415 South Randall Road,Algonquin,IL,60102,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",2994 Homer Adams Parkway,Alton,IL,62002,913/428-3636
KFC,"Tasty Chick'N Midwest, Llc",1195 E. Vienna Street,Anna,IL,62906,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",1350 E New York St,Aurora,IL,60505,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",2240 W Galena Blvd,Aurora,IL,60506,913/428-3636
KFC,"Ampex Brands Of Bartlett, Llc",960 S State Route 59,Bartlett,IL,60103,469/917-3800
KFC,"Ampex Brands Of St. Louis 3, Inc.",4914 W. Main Street,Belleville,IL,62226,469/917-3800
KFC,"Ampex Brands Of St. Louis 3, Inc.",645 Carlyle Avenue,Belleville,IL,62221,469/917-3800
KFC,"Tasty Chick'N Midwest, Llc",634 West Main Street,Benton,IL,62812,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",6200 Cermak Rd.,Berwyn,IL,60402,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",434 W Bethalto Dr,Bethalto,IL,62010,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",118 South Kennedy,Bradley,IL,60915,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",8940 South Harlem Avenue,Bridgeview,IL,60455,913/428-3636
KFC,"Carol Stream Chicken, Inc.",297 S. Schmale Road,Carol Stream,IL,60188,630/664-6048
KFC,"Ampex Brands Of St. Louis 3, Inc.",2736 Progress Ave,Caseyville,IL,62232,469/917-3800
KFC,"Fqsr, Llc (Dba Kbp Foods)",1310 West McCord Street,Centralia,IL,62801,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",10200 S. Halsted Street,Chicago,IL,60628,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",10421 South Western Avenue,Chicago,IL,60643,913/428-3636
KFC,"Indi Chicken, Llc",10556 South Indianapolis,Chicago,IL,60617,630/664-6048
KFC,"Fqsr, Llc (Dba Kbp Foods)",1144 S. Western Avenue,Chicago,IL,60612,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1617 E. 95th Street,Chicago,IL,60617,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",2807 W Irving Park Rd,Chicago,IL,60618,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",3357 W. Peterson Avenue,Chicago,IL,60659,913/428-3636
KFC,"Cicero Addison Chicken, Inc.",3536 North Cicero Avenue,Chicago,IL,60641,630/664-6048
KFC,"Fqsr, Llc (Dba Kbp Foods)",3927 N Harlem Ave,Chicago,IL,60634,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",4200 W 55th St,Chicago,IL,60632,913/428-3636
KFC,"Fullerton Chicken, Inc.",4715 W. Fullerton Ave.,Chicago,IL,60639,630/664-6048
KFC,"Jalpa, Inc.",4804 N. Sheridan Road,Chicago,IL,60640,312/322-0011
KFC,"Fqsr, Llc (Dba Kbp Foods)",5852 S. Western Avenue,Chicago,IL,60636,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",6034 W. North Avenue,Chicago,IL,60639,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",6040 S Archer Ave,Chicago,IL,60638,913/428-3636
KFC,"Pratt Chicken, Inc.",6732 North Western Avenue,Chicago,IL,60645,630/664-6048
KFC,"Fqsr, Llc (Dba Kbp Foods)",7445 S Stony Island Ave,Chicago,IL,60649,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",3029 South Chicago Road,Chicago Heights,IL,60411,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",2823 S Cicero Ave,Cicero,IL,60804,913/428-3636
KFC,"Ampex Brands Of St. Louis 3, Inc.",1700 N. Vandalia,Collinsville,IL,62234,469/917-3800
KFC,"Fqsr, Llc (Dba Kbp Foods)",1195 E. Oakton Street,Des Plaines,IL,60018,913/428-3636
KFC,Dave Brahmbhatt,2780 Division Street,Diamond,IL,60416,847/987-8125
KFC,"Fqsr, Llc (Dba Kbp Foods)",1043 East Sibley Boulevard,Dolton,IL,60419,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1450 75th St,Downers Grove,IL,60516,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1170 42nd Avenue,East Moline,IL,61244,913/428-3636
KFC,"Tasty Chick'N Midwest, Llc",1304 Avenue Of Mid-America,Effingham,IL,62401,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",294 South Randall Road,Elgin,IL,60123,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",465 Dundee Ave,Elgin,IL,60120,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",872 North York Road,Elmhurst,IL,60126,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",3141 Mannheim,Franklin Park,IL,60131,913/428-3636
KFC,"Kels Foods, Inc.",420 N. Harlem Ave,Freeport,IL,61032,815/235-7515
KFC,"Central Iowa Kfc, Inc.",1017 North Henderson,Galesburg,IL,61401,319/728-3282
KFC,"Central Iowa Kfc, Inc.",1612 E. Main Street,Galesburg,IL,61401,319/728-3282
KFC,"Fqsr, Llc (Dba Kbp Foods)",Highway 159 at Whistlestop Drive,Glen Carbon,IL,62034,913/428-3636
KFC,"Ampex Brands Of St. Louis, Inc.",1510 Johnson Road,Granite City,IL,62040,469/917-3800
KFC,"Fqsr, Llc (Dba Kbp Foods)",1607 South Route 127,Greenville,IL,62246,913/428-3636
KFC,"Tasty Chick'N Midwest, Llc",514 South Commercial,Harrisburg,IL,62946,310/943-4997
KFC,"Tasty Chick'N Midwest, Llc",1500 South Park Avenue,Herrin,IL,62948,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",1305 Mercantile Drive,Highland,IL,62249,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1030 N Roselle Rd,Hoffman Estates,IL,60169,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",17505 South Halsted Street,Homewood,IL,60430,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",244 West Morton Avenue,Jacksonville,IL,62650,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",116 N Larkin Avenue,Joliet,IL,60435,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1015 Maple Avenue,Lisle,IL,60532,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",#9 Corvette Drive,Litchfield,IL,62056,913/428-3636
KFC,"Tasty Chick'N Midwest, Llc",1404 W. Deyoung,Marion,IL,62959,310/943-4997
KFC,"Fqsr, Llc (Dba Kbp Foods)",4349 E. 211th Street,Matteson,IL,60443,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",4503 W Elm Street,Mchenry,IL,60050,913/428-3636
KFC,Dave Brahmbhatt,1009 Steve Bowne Drive,Mendota,IL,61342,847/987-8125
KFC,"Fqsr, Llc (Dba Kbp Foods)",14559 S. Pulaski Road,Midlothian,IL,60445,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",895 West Fourth Street,Milan,IL,61264,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",4430 16th Street,Moline,IL,61265,913/428-3636
KFC,"Vish Manhattan, Inc.",5737 W. Monee Manhattan Road,Monee,IL,60449,708/997-5215
KFC,"Fqsr, Llc (Dba Kbp Foods)",1701 Douglas Road,Montgomery,IL,60538,913/428-3636
KFC,"Kels Foods, Inc.",1806 N. Division St.,Morris,IL,60450,815/235-7515
KFC,"Fqsr, Llc (Dba Kbp Foods)",1470 S Elmhurst Rd,Mount Prospect,IL,60056,913/428-3636
KFC,"Tasty Chick'N Midwest, Llc",#1 Times Square Mall,Mount Vernon,IL,62864,310/943-4997
KFC,"Kels Foods, Inc.",340 Maple Street,New Lenox,IL,60451,815/235-7515
KFC,"Fqsr, Llc (Dba Kbp Foods)",10428 South Cicero,Oak Lawn,IL,60453,913/428-3636
KFC,"Ampex Brands Of St. Louis 3, Inc.",1717 West Highway 50,O'Fallon,IL,62269,469/917-3800
KFC,"Franchise Management Investors Us, Llc",2751 Columbus Street,Ottawa,IL,61350,506/323-1878
KFC,"Fqsr, Llc (Dba Kbp Foods)",2221 Route 59,Plainfield,IL,60586,913/428-3636
KFC,"Mitra Midwest Operations, Llc",3300 Broadway Street,Quincy,IL,62301,214/440-4144
KFC,"Kentucky Fried Chicken Of Zion, Inc.",440 West Rollins Road,Round Lake,IL,60073,262/697-9106
KFC,"Tasty Chick'N Midwest, Llc",101 Baldridge Lane,Salem,IL,62881,310/943-4997
KFC,"Franchise Management Investors Us, Llc",2516 East Lincolnway,Sterling,IL,61081,506/323-1878
KFC,"Streamwood Chicken, Inc.",1060 S Barrington Road,Streamwood,IL,60107,630/664-6048
KFC,"Kels Foods, Inc.",1690 Dekalb Avenue,Sycamore,IL,60178,815/235-7515
KFC,"Fqsr, Llc (Dba Kbp Foods)",510 North Webster Street,Taylorville,IL,62568,913/428-3636
KFC,"Kedis Enterprises 3, Llc",410 W. University Ave,Urbana,IL,61801,516/775-3347
KFC,"Fqsr, Llc (Dba Kbp Foods)",2737 Veterans Avenue,Vandalia,IL,62471,913/428-3636
KFC,"W & M Restaurants, Inc.",918 N Market St,Waterloo,IL,62298,636/583-4052
KFC,Chicken Champs Inc.,501 West Liberty,Wauconda,IL,60084,262/697-9106
KFC,"Fqsr, Llc (Dba Kbp Foods)",1400 N Lewis Ave,Waukegan,IL,60085,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",335 Neltnor Blvd.,West Chicago,IL,60185,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",9950 W. Roosevelt Road,Westchester,IL,60154,913/428-3636
KFC,Bell Great Lakes Llc,150 E. Dundee Road,Wheeling,IL,60090,317/288-9581
KFC,"Mckenzie Foods, Inc.",6620 South Scatterfield Road,Anderson,IN,46013,317/574-7616
KFC,"Fqsr, Llc (Dba Kbp Foods)",618 North Wayne Street,Angola,IN,46703,913/428-3636
KFC,"Mckenzie Foods, Inc.",1101 West 7th Street,Auburn,IN,46706,317/574-7616
KFC,"Houston Enterprises Usa, Inc.",1425 James Avenue,Bedford,IN,47421,413/540-0018
KFC,"Mckenzie Foods, Inc.",3700 West 3rd Street,Bloomington,IN,47404,317/574-7616
KFC,"Fqsr, Llc (Dba Kbp Foods)",640 North Main Street,Bluffton,IN,46714,913/428-3636
KFC,"Mckenzie Foods, Inc.",895 N. Green Street,Brownsburg,IN,46112,317/574-7616
KFC,"Mckenzie Foods, Inc.",1331 S Range Line Rd.,Carmel,IN,46032,317/574-7616
KFC,"Mckenzie Foods, Inc.",323 West Plaza Drive,Columbia City,IN,46725,317/574-7616
KFC,"Fqsr, Llc (Dba Kbp Foods)",2760 Brentwood Drive,Columbus,IN,47203,913/428-3636
KFC,"J. B. R., Ltd.",1790 Highway 135 Northwest,Corydon,IN,47112,812/738-8444
KFC,"Chuck Wheeler Crown Point Restaurant, Inc.",1120 North Main Street,Crown Point,IN,46307,219/769-6850
KFC,"Mckenzie Foods, Inc.",900 South Green River Road,Evansville,IN,47715,317/574-7616
KFC,"Fqsr, Llc (Dba Kbp Foods)",14046 Mundy Drive,Fishers,IN,46038,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",3816 East State Boulevard,Fort Wayne,IN,46805,913/428-3636
KFC,"Mckenzie Foods, Inc.",4901 South Calhoun,Fort Wayne,IN,46807,317/574-7616
KFC,"Fqsr, Llc (Dba Kbp Foods)",595 E. Dupont Road,Fort Wayne,IN,46825,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",6046 Covington Road,Fort Wayne,IN,46804,913/428-3636
KFC,"Mitra Midwest Acquisition, Llc",921 W. Pike Street,Goshen,IN,46526,214/440-4144
KFC,"Fqsr, Llc (Dba Kbp Foods)",1604 North State Street,Greenfield,IN,46140,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1906 North Lincoln Road,Greensburg,IN,47240,913/428-3636
KFC,"Second Gen, Inc.",1579 North Cline Avenue,Griffith,IN,46319,219/769-6850
KFC,"Second Gen, Inc.",2733 169th Street,Hammond,IN,46323,219/769-6850
KFC,"Second Gen, Inc.",4120 S. Calumet Avenue,Hammond,IN,46320,219/769-6850
KFC,"Mckenzie Foods, Inc.",2840 North Jefferson Street,Huntington,IN,46750,317/574-7616
KFC,"Fqsr, Llc (Dba Kbp Foods)",10815 Pendleton Pike,Indianapolis,IN,46236,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",1812 N Arlington Ave,Indianapolis,IN,46218,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",3704 W. Washington St.,Indianapolis,IN,46241,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",4528 W 38th St,Indianapolis,IN,46254,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",6154 N. Keystone Avenue,Indianapolis,IN,46220,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",6440 E 82nd St,Indianapolis,IN,46250,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",7155 Pendleton Pike,Indianapolis,IN,46226,913/428-3636
KFC,"Mckenzie Foods, Inc.",8456 Michigan Rd,Indianapolis,IN,46268,317/574-7616
KFC,"Fqsr, Llc (Dba Kbp Foods)",9899 East Washington St.,Indianapolis,IN,46229,913/428-3636
KFC,"Alice J. Schleicher, Inc.",5501 Highway 62,Jeffersonville,IN,47130,812/246-8283
KFC,"Mckenzie Foods, Inc.",451 West North Street,Kendallville,IN,46755,317/574-7616
KFC,"Mitra Midwest Acquisition, Llc",1523 South Reed Rd.,Kokomo,IN,46902,214/440-4144
KFC,"Mitra Midwest Acquisition, Llc",810 N. Washington Street,Kokomo,IN,46901,214/440-4144
KFC,"Watkins Take-Home Restaurants, Inc.",213 Pine Lake Avenue,La Porte,IN,46350,765/427-3151
KFC,"Mckenzie Foods, Inc.",3561 Promenade Parkway,Lafayette,IN,47909,317/574-7616
KFC,"Mckenzie Foods, Inc.",3809 South Street,Lafayette,IN,47905,317/574-7616
KFC,J.R.S. Restaurant Corporation,30 Eads Parkway,Lawrenceburg,IN,47025,606/248-8352
KFC,"Mckenzie Foods, Inc.",3411 East Market Street,Logansport,IN,46947,317/574-7616
KFC,"Second Gen, Inc.",1692 East Commercial,Lowell,IN,46356,219/769-6850
KFC,"Houston Enterprises Usa, Inc.",401 Clifty Drive,Madison,IN,47250,413/540-0018
KFC,Listenberger & Kozel Llc,1301 W. 16th Street,Marion,IN,46953,574/784-9129
KFC,"Second Gen, Inc.",3220 East 81st Ave.,Merrillville,IN,46410,219/769-6850
KFC,"Chuck Wheeler Merrillville Restaurant, Inc.",5700 Broadway,Merrillville,IN,46410,219/769-6850
KFC,"Mitra Midwest Acquisition, Llc",2612 Lincoln Way West,Mishawaka,IN,46544,214/440-4144
KFC,"Mitra Midwest Operations, Llc",315 Bittersweet Road,Mishawaka,IN,46544,214/440-4144
KFC,"Fqsr, Llc (Dba Kbp Foods)",2324 S Madison St,Muncie,IN,47302,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",601 S. Tillotson Avenue,Muncie,IN,47304,913/428-3636
KFC,"Fqsr, Llc (Dba Kbp Foods)",801 W McGalliard Rd,Muncie,IN,47303,913/428-3636
KFC,"Second Gen, Inc.",428 Ridge Road,Munster,IN,46321,219/769-6850
KFC,"Mckenzie Foods, Inc.",1595 South Memorial Drive,New Castle,IN,47362,317/574-7616
KFC,"Fqsr, Llc (Dba Kbp Foods)",400 Sheridan Rd,Noblesville,IN,46060,913/428-3636
KFC,"Houston Enterprises Usa, Inc.",1850 North State Street,North Vernon,IN,47265,413/540-0018
KFC,"C. & M. Smith Restaurants, Inc.",925 N. Gospel Street,Paoli,IN,47454,812/945-9810
KFC,"Mckenzie Foods, Inc.",2493 East Main Street,Plainfield,IN,46168,317/574-7616
KFC,"St Foods, Inc.",1401 North Michigan Street,Plymouth,IN,46563,765/427-3151
KFC,"Mckenzie Foods, Inc.",8737 West State Road 114,Rensselaer,IN,47978,317/574-7616
KFC,"Mayer Management, Inc.",1428 National Road West,Richmond,IN,47374,765/966-4823
KFC,"Mayer Management, Inc.",4575 National Rd East,Richmond,IN,47374,765/966-4823
KFC,Bell Great Lakes Llc,2080 Main Street,Rochester,IN,46975,317/288-9581
KFC,J.R.S. Restaurant Corporation,402 South Main Street,Salem,IN,47167,606/248-8352
